date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:37	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.e2.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246448_yo-tampoco-creia-en-mi-christina-koch-la-primera-mujer-que-viajo-a-la-luna)
20:47:37	676661/676661	---M--	200	added ('OK')	image/png	etag:%22YoXO7+eZeFNJGKC0SGX9nl5hPUnnxrRxi6aEtRezOIQ%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-22-24-39-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=1.3885%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-22-24-39-gmt-0500-colombia-standard-time-higha1f7.png	(from https://www.heartavenueassociation.com/blog-journalism/3246501_de-latinoamerica-a-la-nasa-mujeres-stem-que-rompieron-las-reglas-y-hacen-historia)
20:47:37	22710/22710	---M--	200	added ('OK')	image/jpeg	etag:%22EtphZx6U8uYqncJNxUVJeyBUUwqKvqe629p+P2+dqMk%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/20240105-christina-koch-high.jpg?enable-io=true&enable=upscale&crop=2.9477%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/20240105-christina-koch-high07da.jpg	(from https://www.heartavenueassociation.com/blog-journalism/3246448_yo-tampoco-creia-en-mi-christina-koch-la-primera-mujer-que-viajo-a-la-luna)
20:47:37	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.e4.delayed	(from https://www.heartavenueassociation.com/blog-journalism/3246449_por-que-el-arte-ayuda-a-los-ninos-a-expresarse-lo-que-no-pueden-comunicar)
20:47:38	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.e6.delayed	(from https://www.heartavenueassociation.com/blog-journalism/latest-news-programs/3250351_empowering-the-next-generation-of-scientists-heart-avenue-association-launches-the-health-innovation-research-club-ciis-in-peru)
20:47:38	171041/171041	---M--	200	added ('OK')	image/png	etag:%224l0qfw0CDw1YD1EY4yWsrumDiCBB9sT1SC821Lwidfk%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-19-56-46-gmt-0500-colombia-standard-time-high.png?enable-io=true&enable=upscale&crop=5.1942%3A1&width=800	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/pasted-image-sat-jun-27-2026-19-56-46-gmt-0500-colombia-standard-time-highb6bb.png	(from https://www.heartavenueassociation.com/blog-journalism/3246449_por-que-el-arte-ayuda-a-los-ninos-a-expresarse-lo-que-no-pueden-comunicar)
20:47:38	239851/239851	---M--	200	added ('OK')	image/jpeg	etag:%22Rb/IQykd1KLHe1u18xd5NlT1Jjgzik0QAb7ciAIwA28%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-3-high.jpg?enable-io=true&fit=bounds&width=1200&height=1481	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-3-highcff9.jpg	(from https://www.heartavenueassociation.com/blog-journalism/latest-news-programs/3250351_empowering-the-next-generation-of-scientists-heart-avenue-association-launches-the-health-innovation-research-club-ciis-in-peru)
20:47:38	239851/239851	---M--	200	added ('OK')	image/jpeg	etag:%22Rb/IQykd1KLHe1u18xd5NlT1Jjgzik0QAb7ciAIwA28%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-3-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-3-high.jpg	(from https://www.heartavenueassociation.com/blog-journalism/latest-news-programs/3250351_empowering-the-next-generation-of-scientists-heart-avenue-association-launches-the-health-innovation-research-club-ciis-in-peru)
20:47:38	2014/2014	---M--	200	added ('OK')	image/jpeg	etag:%22WBkvuPpZ3czf8QI/5vwGVJ3oHmjm21rShrB5kCQR/V4%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-3-high.jpg?enable-io=true&fit=bounds&width=75&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-3-high5865.jpg	(from https://www.heartavenueassociation.com/blog-journalism/latest-news-programs/3250351_empowering-the-next-generation-of-scientists-heart-avenue-association-launches-the-health-innovation-research-club-ciis-in-peru)
20:47:40	58681/58681	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:40%20GMT	https://www.heartavenueassociation.com/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-3-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-3-standard.ea.delayed	(from https://www.heartavenueassociation.com/blog-journalism/latest-news-programs/3250351_empowering-the-next-generation-of-scientists-heart-avenue-association-launches-the-health-innovation-research-club-ciis-in-peru)
20:47:40	232901/232901	---M--	200	added ('OK')	image/jpeg	etag:%22VwUHL/qjILvrI9u6RAXwvauRpKDQGEVUjCDOd19RbwM%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-2-high.jpg?enable-io=true&fit=bounds&width=1200&height=1481	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-2-highcff9.jpg	(from https://www.heartavenueassociation.com/blog-journalism/latest-news-programs/3250351_empowering-the-next-generation-of-scientists-heart-avenue-association-launches-the-health-innovation-research-club-ciis-in-peru)
20:47:40	232901/232901	---M--	200	added ('OK')	image/jpeg	etag:%22VwUHL/qjILvrI9u6RAXwvauRpKDQGEVUjCDOd19RbwM%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-2-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-2-high.jpg	(from https://www.heartavenueassociation.com/blog-journalism/latest-news-programs/3250351_empowering-the-next-generation-of-scientists-heart-avenue-association-launches-the-health-innovation-research-club-ciis-in-peru)
20:47:40	1852/1852	---M--	200	added ('OK')	image/jpeg	etag:%227PqwTXZ7CRKktERsWZewpFm/brixYBWVNJJUvuYKucQ%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-2-high.jpg?enable-io=true&fit=bounds&width=75&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-2-high5865.jpg	(from https://www.heartavenueassociation.com/blog-journalism/latest-news-programs/3250351_empowering-the-next-generation-of-scientists-heart-avenue-association-launches-the-health-innovation-research-club-ciis-in-peru)
20:47:42	58681/58681	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:42%20GMT	https://www.heartavenueassociation.com/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-2-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/dise-o-publicitario-ciis-heart-avenu-assoc-innova-schools-lemos-2-standard.ee.delayed	(from https://www.heartavenueassociation.com/blog-journalism/latest-news-programs/3250351_empowering-the-next-generation-of-scientists-heart-avenue-association-launches-the-health-innovation-research-club-ciis-in-peru)
20:47:42	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.ef.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:42	59805/59805	---M--	200	added ('OK')	image/jpeg	etag:%22ATVakGL+iqIuW6EHcyx7S3qRZFSPekCF0CBC4tnaREM%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_561762980_17858324553519540_145460339595040667_n-high.jpg?enable-io=true&fit=bounds&width=1200&height=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_561762980_17858324553519540_145460339595040667_n-high539f.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:42	423001/423001	---M--	200	added ('OK')	image/jpeg	etag:%22NRf2paVDlfuif7ajsRJcMudp3c4fvsjx6lwvwPmsSoA%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_561762980_17858324553519540_145460339595040667_n-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_561762980_17858324553519540_145460339595040667_n-high.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:43	2256/2256	---M--	200	added ('OK')	image/jpeg	etag:%220isDvz+zqYUCf2RqC5R4DMiIVX9sM5OXgu6wwTLzJLw%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_561762980_17858324553519540_145460339595040667_n-high.jpg?enable-io=true&fit=bounds&width=75&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_561762980_17858324553519540_145460339595040667_n-high5865.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:44	58665/58665	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:44%20GMT	https://www.heartavenueassociation.com/saveclip-app_561762980_17858324553519540_145460339595040667_n-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/saveclip-app_561762980_17858324553519540_145460339595040667_n-standard.f3.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:44	28407/28407	---M--	200	added ('OK')	image/jpeg	etag:%22PCVWXmxF9mLq9Vj+Rn+n9ehyCr+dWHSjkNNkcLLWJm4%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_561624154_17858324931519540_6574761293688708675_n-high.jpg?enable-io=true&fit=bounds&width=1200&height=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_561624154_17858324931519540_6574761293688708675_n-high539f.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:44	165279/165279	---M--	200	added ('OK')	image/jpeg	etag:%22j3BKAl9xd3JtBgHFEKCgoqKVu4kkD1LhTE47ocq85UI%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_561624154_17858324931519540_6574761293688708675_n-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_561624154_17858324931519540_6574761293688708675_n-high.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:45	1507/1507	---M--	200	added ('OK')	image/jpeg	etag:%22JPFOcLfd1LFHn/ykmCHCFIyXpVylPp0rAAwzCEwYN8Y%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_561624154_17858324931519540_6574761293688708675_n-high.jpg?enable-io=true&fit=bounds&width=75&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_561624154_17858324931519540_6574761293688708675_n-high5865.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:46	58669/58669	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:46%20GMT	https://www.heartavenueassociation.com/saveclip-app_561624154_17858324931519540_6574761293688708675_n-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/saveclip-app_561624154_17858324931519540_6574761293688708675_n-standard.f7.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:46	53542/53542	---M--	200	added ('OK')	image/jpeg	etag:%22IvJJ50Xt2FdHz8s4WhltK10FBRCvN8fcaMnsXE4aXVA%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_560577158_17858324940519540_7250956078096234054_n-high.jpg?enable-io=true&fit=bounds&width=1200&height=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_560577158_17858324940519540_7250956078096234054_n-high539f.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:46	224511/224511	---M--	200	added ('OK')	image/jpeg	etag:%222zcWUWnNRswxvgxHL08Lmo5zPG/PBquqTvL42P8vbg4%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_560577158_17858324940519540_7250956078096234054_n-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_560577158_17858324940519540_7250956078096234054_n-high.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:47	1499/1499	---M--	200	added ('OK')	image/jpeg	etag:%2204j6KHFMQISH/59RyCPMiiHqnzvZHDcnca7gObkYwd8%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_560577158_17858324940519540_7250956078096234054_n-high.jpg?enable-io=true&fit=bounds&width=75&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_560577158_17858324940519540_7250956078096234054_n-high5865.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:48	58669/58669	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:48%20GMT	https://www.heartavenueassociation.com/saveclip-app_560577158_17858324940519540_7250956078096234054_n-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/saveclip-app_560577158_17858324940519540_7250956078096234054_n-standard.fb.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246579_community-drive-brings-essential-care-and-comfort-to-vulnerable-youth-in-johannesburg)
20:47:48	0/-1	---M--	301	error ('')			https://www.heartavenueassociation.com/our-work-impact	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/our-work-impact.fc.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:48	40731/40731	---M--	200	added ('OK')	image/jpeg	etag:%22oFgIv2mj/DQY3t0aBVsiZQfPx2WMl2dpE5z+MJxela4%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527451722_18013037180779696_2053973393952880769_n-high.jpg?enable-io=true&fit=bounds&width=1200&height=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527451722_18013037180779696_2053973393952880769_n-high539f.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:49	156620/156620	---M--	200	added ('OK')	image/jpeg	etag:%22WuYVCRJQ7AI3DIf3K6yFVHAHu7N8Dj1/1mpZDjaTM2k%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527451722_18013037180779696_2053973393952880769_n-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527451722_18013037180779696_2053973393952880769_n-high.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:49	2020/2020	---M--	200	added ('OK')	image/jpeg	etag:%22Six2JOhKpN5ADrEEnaS66LZcfskMPx+4WmI7iL5olSc%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527451722_18013037180779696_2053973393952880769_n-high.jpg?enable-io=true&fit=bounds&width=75&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527451722_18013037180779696_2053973393952880769_n-high5865.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:50	58669/58669	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:50%20GMT	https://www.heartavenueassociation.com/saveclip-app_527451722_18013037180779696_2053973393952880769_n-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/saveclip-app_527451722_18013037180779696_2053973393952880769_n-standard.100.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:50	55083/55083	---M--	200	added ('OK')	image/jpeg	etag:%22doCB/etvCGsnj46OHjdPywYLYqUBPkPM+E+ebJX1wRU%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527608393_18013037036779696_7503218414007438987_n-high.jpg?enable-io=true&fit=bounds&width=1200&height=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527608393_18013037036779696_7503218414007438987_n-high539f.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:51	55083/55083	---M--	200	added ('OK')	image/jpeg	etag:%22doCB/etvCGsnj46OHjdPywYLYqUBPkPM+E+ebJX1wRU%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527608393_18013037036779696_7503218414007438987_n-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527608393_18013037036779696_7503218414007438987_n-high.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:51	3225/3225	---M--	200	added ('OK')	image/jpeg	etag:%22rcUa1Jha6EfONf6XGZKFDvbgUofnZlQG7ztNmzQag58%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527608393_18013037036779696_7503218414007438987_n-high.jpg?enable-io=true&fit=bounds&width=150&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527608393_18013037036779696_7503218414007438987_n-high164e.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:52	58669/58669	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:52%20GMT	https://www.heartavenueassociation.com/saveclip-app_527608393_18013037036779696_7503218414007438987_n-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/saveclip-app_527608393_18013037036779696_7503218414007438987_n-standard.104.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:52	37885/37885	---M--	200	added ('OK')	image/jpeg	etag:%22uCP/WmhyvkWLYaYLCnASZ1LI906D+ZLFR168XzO0Y2o%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527580022_18013037027779696_3024085607194025172_n-high.jpg?enable-io=true&fit=bounds&width=1200&height=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527580022_18013037027779696_3024085607194025172_n-high539f.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:53	37885/37885	---M--	200	added ('OK')	image/jpeg	etag:%22uCP/WmhyvkWLYaYLCnASZ1LI906D+ZLFR168XzO0Y2o%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527580022_18013037027779696_3024085607194025172_n-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527580022_18013037027779696_3024085607194025172_n-high.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:53	3018/3018	---M--	200	added ('OK')	image/jpeg	etag:%22Zp3pXBkt6vlL3ztVBzegHGnmE/CtDZ+MkUa9B/RYXX8%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527580022_18013037027779696_3024085607194025172_n-high.jpg?enable-io=true&fit=bounds&width=150&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_527580022_18013037027779696_3024085607194025172_n-high164e.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:54	58669/58669	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202026%2001:47:54%20GMT	https://www.heartavenueassociation.com/saveclip-app_527580022_18013037027779696_3024085607194025172_n-standard.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/www.heartavenueassociation.com/saveclip-app_527580022_18013037027779696_3024085607194025172_n-standard.108.delayed	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:54	65281/65281	---M--	200	added ('OK')	image/jpeg	etag:%22+XVkXinTnd/GG++LtwEw3dyU4m+Kv7CnuqE3thfomP4%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_526950882_18013037018779696_1099859348015930999_n-high.jpg?enable-io=true&fit=bounds&width=1200&height=600	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_526950882_18013037018779696_1099859348015930999_n-high539f.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:54	65281/65281	---M--	200	added ('OK')	image/jpeg	etag:%22+XVkXinTnd/GG++LtwEw3dyU4m+Kv7CnuqE3thfomP4%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_526950882_18013037018779696_1099859348015930999_n-high.jpg	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_526950882_18013037018779696_1099859348015930999_n-high.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
20:47:55	3276/3276	---M--	200	added ('OK')	image/jpeg	etag:%22rMlH4ch5HF3br1mvkV4djh5kJGw/18Za5df6Cbd8uxU%22	https://primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_526950882_18013037018779696_1099859348015930999_n-high.jpg?enable-io=true&fit=bounds&width=150&height=100&quality=40	C:/My%20Web%20Sites/pagina_web_heart_avenue/primary.jwwb.nl/public/s/d/n/temp-wkqkzshgrmmennlcbgpe/saveclip-app_526950882_18013037018779696_1099859348015930999_n-high164e.jpg	(from https://www.heartavenueassociation.com/about-us-our-work/work-reports/3246566_artistic-expression-fosters-well-being-for-neurodivergent-children-at-king-hamad-american-mission-hospital)
